Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.422021865844727,28.681278372282137,28.408612634526005,28.64998902911091,147544800
2015-06-15,28.36614227294922,28.43766100129494,28.09571202810631,28.182875424992,175955600
2015-06-16,28.518125534057617,28.573999605129494,28.24322605926313,28.390732720219393,125976400
2015-06-17,28.45107650756836,28.580703051243066,28.325917433993066,28.544944533893883,131672400
2015-06-18,28.58070945739746,28.676812945454838,28.433202769415,28.435438210107023,141628800
2015-06-19,28.294628143310547,28.56729387230134,28.24992957025751,28.542709145579792,218867600
2015-06-22,28.520362854003906,28.6209355065051,28.40191008834739,28.493542684270917,136157200
2015-06-23,28.390731811523438,28.52036006149513,28.357207028925068,28.49130615931855,121075600
2015-06-24,28.632110595703125,29.009819881307813,28.41084974026708,28.430963588424255,221123600
2015-06-25,28.49576759338379,28.87571047923925,28.49576759338379,28.79972258412448,127752400
2015-06-26,28.328153610229492,28.605288521166134,28.274514980241403,28.53376977946825,176267200
2015-06-29,27.831998825073242,28.265582268413276,27.820825031207395,28.039850488565534,196645600
2015-06-30,28.03314208984375,28.187355088609742,27.905749261993176,28.06443143667431,177482800
2015-07-01,28.294628143310547,28.370617763670218,28.158295278815146,28.361677708031362,120955200
2015-07-02,28.258867263793945,28.314741328010467,28.10912347578641,28.25663182378577,108844000
2015-07-06,28.160533905029297,28.211938804483257,27.903512818042405,27.923628371790983,112241600
2015-07-07,28.091245651245117,28.194053726909633,27.662131533293508,28.135944221484937,187787200
2015-07-08,27.393938064575195,27.856575280654905,27.387233449219746,27.82081676371209,243046400
2015-07-09,26.835193634033203,27.72694315969136,26.64522216989023,27.68000915361893,314380000
2015-07-10,27.552623748779297,27.68001657230233,27.089986473338655,27.25313952353413,245418000
2015-07-13,28.084543228149414,28.10689251501363,27.785057327716807,27.94373948113641,165762000
2015-07-14,28.073368072509766,28.243225723991486,27.945975260183804,28.169471541818215,127072400
2015-07-15,28.34380340576172,28.417557601042144,28.06666844472385,28.097957793301916,134596800
2015-07-16,28.72150421142578,28.73491685216096,28.462249426872162,28.549412835097545,144889600
2015-07-17,28.96958351135254,28.96958351135254,28.67680396264912,28.84889703405364,184658800
2015-07-20,29.517147064208984,29.718292295723998,29.210954927428684,29.271299860995843,235600800
2015-07-21,29.222143173217773,29.70712976731751,29.126041394746533,29.69148679862171,307025600
2015-07-22,27.986209869384766,28.048788567070307,27.26431599504566,27.26431599504566,461802400
2015-07-23,27.972795486450195,28.404141673972873,27.950444494126867,28.205230119312716,203998000
2015-07-24,27.82529067993164,28.102425627737915,27.691193234550635,28.008557586485367,168649200
2015-07-27,27.43863868713379,27.62637645681954,27.293367463201697,27.510157431504226,177822000
2015-07-28,27.574970245361328,27.693424705361824,27.38946962999341,27.574970245361328,134472400
2015-07-29,27.48781394958496,27.601797558643334,27.326896314477075,27.523574181894148,148046800
2015-07-30,27.349239349365234,27.393937921595764,27.20173099175027,27.338063853736987,134513200
2015-07-31,27.11009979248047,27.409583993039575,27.02293637857796,27.40064393710838,171540000
2015-08-03,26.47089958190918,27.393938591663268,26.26528171125204,27.154797643583862,279904000
2015-08-04,25.621614456176758,26.30551255544882,25.310954750615828,26.242933867298618,496554400
2015-08-05,25.791471481323242,26.24740410471145,25.05393306301911,25.24390456314553,397250400
2015-08-06,25.847597122192383,26.15517360004119,25.62084534827494,26.036184672313123,211612000
2015-08-07,25.93515968322754,26.09905125335858,25.706162309759637,25.72412335826767,154681600
2015-08-10,26.878087997436523,26.938704381143143,26.161907196752338,26.161907196752338,219806400
2015-08-11,25.479402542114258,26.5323452011804,25.443482166755924,26.449276656821382,388331200
2015-08-12,25.872291564941406,25.912703058030736,24.612802028659953,25.263875322717194,404870000
2015-08-13,25.852083206176758,26.132718061404777,25.715133259796747,26.051895086070367,194143200
2015-08-14,26.033937454223633,26.11251488140785,25.596147707869093,25.665744612966623,171718000
2015-08-17,26.303346633911133,26.413355026346633,25.930662694228516,26.051897166913488,163538800
2015-08-18,26.155174255371094,26.36621226099731,26.045165847545757,26.1394587685389,138242800
2015-08-19,25.820655822753906,26.15966154165718,25.74656779960572,26.065368628301012,193146000
2015-08-20,25.290822982788086,25.672485843923475,25.061823895818957,25.61186944611392,274006400
2015-08-21,23.74395751953125,25.122435977672446,23.719261511904985,24.792409069266427,513102000
2015-08-24,23.15125846862793,24.42646358562322,20.6547296584936,21.299068037295623,648825200
2015-08-25,23.290449142456055,24.945072987488714,23.236567725880718,24.945072987488714,414406400
2015-08-26,24.62627410888672,24.67117500740738,23.584557504900065,24.042552150961182,387098400
2015-08-27,25.3514347076416,25.423277175772572,24.700361376721208,25.196525402744562,338464400
2015-08-28,25.43450164794922,25.43899105254729,25.04161280052923,25.183052168971024,212657600
2015-08-31,25.31551742553711,25.712895751289132,25.144890900539856,25.151625865116365,224917200
2015-09-01,24.183988571166992,25.1179404405617,24.10316559913121,24.729542775978945,307383600
2015-09-02,25.221214294433594,25.221214294433594,24.500544208679692,24.747504245766635,247555200
2015-09-03,24.778940200805664,25.320003407227208,24.704852174762614,25.254895903691754,212935600
2015-09-04,24.531972885131836,24.796892226033606,24.36134814634421,24.464621555460624,199985200
2015-09-08,25.214479446411133,25.270606416392713,24.76770924495831,25.08875558176733,219374400
2015-09-09,24.729549407958984,25.598394021061996,24.644235296342114,25.540023191161584,340043200
2015-09-10,25.272859573364258,25.432260010494396,24.673423764819994,24.756490609137842,251571200
2015-09-11,25.641050338745117,25.641050338745117,25.091006598413887,25.097741562219316,199662000
2015-09-14,25.88800621032715,26.242729114504538,25.786978337312043,26.173132211443438,233453600
2015-09-15,26.10577964782715,26.161906625643375,25.688194795845646,26.027202221456314,173364800
2015-09-16,26.13496971130371,26.16415512642055,25.917196738831453,26.09904761928949,148694000
2015-09-17,25.575942993164062,26.152928305170427,25.53104209227515,25.966588024907818,256450400
2015-09-18,25.47042465209961,25.661257767972646,25.11570341502017,25.192035291081687,297141200
2015-09-21,25.86556053161621,25.901482625535643,25.517574239285192,25.519818085510373,200888000
2015-09-22,25.459196090698242,25.63431197787125,25.261628043336422,25.454704973516744,201384800
2015-09-23,25.66575050354004,25.755554032158386,25.436753132780108,25.510839459494893,143026800
2015-09-24,25.818410873413086,25.930664833732273,25.22795565876358,25.42552201229593,200878000
2015-09-25,25.753307342529297,26.19783384760581,25.598396305283583,26.14170685879038,224607600
2015-09-28,25.243669509887695,25.721870733249208,25.243669509887695,25.560224766800417,208436000
2015-09-29,24.484830856323242,25.483892032120174,24.21542206333268,25.331226592663036,293461600
2015-09-30,24.763229370117188,25.04161876875185,24.41075193151093,24.73404223826543,265892000
2015-10-01,24.601577758789062,24.610558280940232,24.091943832081967,24.48707824243601,255716400
2015-10-02,24.781187057495117,24.92262816309932,24.1458308568426,24.249104308937568,232079200
2015-10-05,24.870986938476562,25.003447501084377,24.48707860336766,24.668929469245697,208258800
2015-10-06,24.989973068237305,25.086511530921396,24.644230706830545,24.837307632198726,192787200
2015-10-07,24.870986938476562,25.093249298200774,24.563412186347982,25.086514334702994,187062400
2015-10-08,24.583620071411133,24.738531102168004,24.29400461571162,24.738531102168004,247918400
2015-10-09,25.171831130981445,25.207751511096205,24.58137414594689,24.69587367622829,211064400
2015-10-12,25.05508041381836,25.31326483228492,25.01916004177201,25.308775428101356,121868800
2015-10-13,25.097742080688477,25.245916426047607,24.848538137582143,24.879969111229823,132197200
2015-10-14,24.74301528930664,25.037120088240496,24.597084812702903,24.985484230784294,177849600
2015-10-15,25.11345672607422,25.16733814868498,24.80588025098785,24.904664286490533,150694000
2015-10-16,24.92936134338379,25.14488875574704,24.81486181677032,25.095496735919284,156930400
2015-10-19,25.084270477294922,25.08875988200489,24.72056703284584,24.875478044661843,119036800
2015-10-20,25.542266845703125,25.632070361692858,24.879969126890597,24.996712498675528,195871200
2015-10-21,25.540019989013672,25.948624311384773,25.526548349844486,25.593901407112224,167180800
2015-10-22,25.930662155151367,25.930662155151367,25.616350756153427,25.667988326224382,166616400
2015-10-23,26.73440933227539,26.768085870162935,26.117012418156563,26.200079270371326,237467600
2015-10-26,25.88127326965332,26.521120512088146,25.800450279781604,26.509896143575677,265335200
2015-10-27,25.71738052368164,26.164150763231532,25.59165493545775,25.908211895319788,279537600
2015-10-28,26.777063369750977,26.78380004728634,26.05639303084757,26.251715570738316,342205600
2015-10-29,27.059938430786133,27.095860518973556,26.552550068725132,26.649088539654535,204909200
2015-10-30,26.828697204589844,27.214851112052347,26.817471123126115,27.16321353532255,197461200
2015-11-02,27.20586585998535,27.246277348226286,26.853388545329153,27.120553479414163,128813200
2015-11-03,27.5179386138916,27.724485511182642,27.098108142190735,27.11831474782773,182076000
2015-11-04,27.389963150024414,27.798567449813685,27.30465076667828,27.6436564543748,179544400
2015-11-05,27.26370620727539,27.662787229444895,27.096859658670287,27.473392408705557,158210800
2015-11-06,27.295269012451172,27.46437071550903,27.19606384972077,27.306543147398287,132169200
2015-11-09,27.18479347229004,27.46437451166946,27.067550365515352,27.272726232418982,135485600
2015-11-10,26.32801055908203,26.62112090469709,26.167927798695615,26.35732262575856,236511600
2015-11-11,26.1791934967041,26.474557198248846,25.97627114747097,26.237815890969486,180872000
2015-11-12,26.091259002685547,26.339274426018584,26.0754762499332,26.21301240399981,130102400
2015-11-13,25.329181671142578,26.057447155325942,25.313398913042832,25.974023022403507,183249600
2015-11-16,25.744041442871094,25.75756902765635,25.027050205999664,25.112727776625192,152426800
2015-11-17,25.633563995361328,25.940201887265186,25.550139869410955,25.910889824535648,110467600
2015-11-18,26.445249557495117,26.49034265294842,26.041659988480127,26.100282388722487,186698800
2015-11-19,26.781198501586914,26.99990363296767,26.325752032261562,26.52416406599485,173183200
2015-11-20,26.898447036743164,27.038236688009746,26.796984974813444,26.875898765075483,137148400
2015-11-23,26.548965454101562,26.99539467467256,26.4565223707776,26.89167745721936,129930000
2015-11-24,26.803749084472656,26.909719769871206,26.40692495727556,26.454273231991408,171212800
2015-11-25,26.612102508544922,26.88266630724923,26.587300783992234,26.878155964498703,85553200
2015-11-27,26.562496185302734,26.697778930112786,26.51514791269584,26.670722037112466,52185600
2015-11-30,26.672975540161133,26.92324619414005,26.54896693857106,26.60307900099607,156721200
2015-12-01,26.456523895263672,26.787963503541896,26.348299770228813,26.774435917960403,139409600
2015-12-02,26.217527389526367,26.630135951895063,26.17243429076986,26.456523909280463,133546400
2015-12-03,25.97402000427246,26.332516496869523,25.75306141655099,26.27840443541406,166278000
2015-12-04,26.837570190429688,26.887173637150276,25.953732274909825,25.9943167567547,231108000
2015-12-07,26.66847038269043,27.024711779976055,26.56249968803784,26.82629969905089,128336800
2015-12-08,26.657194137573242,26.7406165463424,26.348301063499722,26.497109672774585,137238000
2015-12-09,26.068714141845703,26.535434683587564,25.946960732670718,26.524160550811843,185445600
2015-12-10,26.192726135253906,26.366338180957943,26.043917530556215,26.163415792559743,116850800
2015-12-11,25.518573760986328,26.016859893666684,25.444168600672466,25.971766795399066,187544800
2015-12-14,25.360748291015625,25.405841393006796,24.754236264142396,25.293106917837292,257274800
2015-12-15,24.91206169128418,25.43289609134729,24.880496178576283,25.238992673175122,213292400
2015-12-16,25.103713989257812,25.250269162016448,24.53102432618106,25.042838124981426,224954000
2015-12-17,24.57160186767578,25.308884425457535,24.57160186767578,25.25702582075286,179091200
2015-12-18,23.906469345092773,24.693355395316292,23.85686590739426,24.555820936504073,385813200
2015-12-21,24.199583053588867,24.208602018100272,23.802757216044906,24.18830891790171,190362400
2015-12-22,24.177038192749023,24.28751750540266,24.001170952768174,24.215367504458612,131157600
2015-12-23,24.488178253173828,24.54229030947934,24.17026626697252,24.186049021736263,130629600
2015-12-24,24.357404708862305,24.576109814552673,24.339366784225923,24.576109814552673,54281600
2015-12-28,24.084583282470703,24.28074180770845,23.940283351327142,24.258193545812187,106816800
2015-12-29,24.517494201660156,24.67306833434961,24.09361317659744,24.116159728534203,123724800
2015-12-30,24.19732666015625,24.508473179220985,24.165761146056557,24.481418007244965,100855200
2015-12-31,23.732860565185547,24.131939823006338,23.633653683385177,24.127431201193346,163649200
2016-01-04,23.75315284729004,23.75766318946608,22.99783223080675,23.135368423920035,270597600
2016-01-05,23.157917022705078,23.865889430114205,23.090277365805008,23.84334287781418,223164000
2016-01-06,22.704723358154297,23.081257824955806,22.517585430560796,22.67315784168351,273829600
2016-01-07,21.746479034423828,22.576204819963493,21.74197041241282,22.249275538132114,324377600
2016-01-08,21.861469268798828,22.346227857182512,21.8163761667038,22.219965795163166,283192000
2016-01-11,22.215452194213867,22.334950445409778,21.947143631587423,22.314659068500887,198957600
2016-01-12,22.537878036499023,22.70247114149596,22.285352170810707,22.670905623308887,196616800
2016-01-13,21.95842170715332,22.815204436611236,21.938130326602067,22.61904582365759,249758400
2016-01-14,22.43866539001465,22.65511705954085,21.586393176948658,22.08693443736933,252680400
2016-01-15,21.899797439575195,22.030569837123405,21.500718174178445,21.690111257365654,319335600
2016-01-19,21.793834686279297,22.242517521225672,21.532289816739834,22.18840544208343,212350800
2016-01-20,21.823139190673828,22.138796054786017,21.063308233798463,21.442096126694782,289337600
2016-01-21,21.712663650512695,22.068903334658593,21.406025697436156,21.884018838261724,208646000
2016-01-22,22.867063522338867,22.87608248795541,22.1793841659476,22.238004862167422,263202000
2016-01-25,22.420629501342773,22.891858708910625,22.36877089390849,22.889603538102705,207178000
2016-01-26,22.544641494750977,22.745308737463674,22.111741491608417,22.531113907212678,300308000
2016-01-27,21.06330680847168,21.78706185981396,21.045268881413524,21.654036018190727,533478800
2016-01-28,21.21437644958496,21.311328184120864,20.831079854550108,21.146736784680392,222715200
2016-01-29,21.9471435546875,21.9471435546875,21.27299197452338,21.37219884846279,257666000
2016-02-01,21.741968154907227,21.805099177655535,21.509735441143935,21.75098711818432,163774000
2016-02-02,21.302309036254883,21.654040078890674,21.257214210153034,21.51424869826253,149428800
2016-02-03,21.723928451538086,21.83440773231145,21.21211479881186,21.41954577664506,183857200
2016-02-04,21.898481369018555,22.063967550836807,21.578846044582523,21.73072950888564,185886800
2016-02-05,21.31361961364746,21.97102794813434,21.238812432834692,21.880350638286867,185672400
2016-02-08,21.53804588317871,21.694462466550164,21.091461568607453,21.111863054884942,216085600
2016-02-09,21.53350830078125,21.748867095584664,21.29321493579432,21.374824329473952,177324800
2016-02-10,21.37029266357422,21.84181329000121,21.33175536907968,21.74433548482184,169374400
2016-02-11,21.24107551574707,21.472302714075532,20.989446833197306,21.26147872949399,200298800
2016-02-12,21.306819915771484,21.42243353339356,21.084662314330053,21.35215943715558,161405600
2016-02-16,21.907556533813477,21.95516173708531,21.44737117265978,21.540314170611637,196231600
2016-02-17,22.243057250976562,22.263458735281954,21.796472979574066,21.91435225778724,179452800
2016-02-18,21.821409225463867,22.417609568857365,21.78287020599631,22.40627425792121,156084000
2016-02-19,21.771541595458984,21.934760424862233,21.717135895499908,21.7624736905448,141496800
2016-02-22,21.961957931518555,21.9664927478139,21.744333446534984,21.832743339511882,137123200
2016-02-23,21.465503692626953,21.875816379034177,21.433766895309585,21.853147485168304,127770400
2016-02-24,21.785140991210938,21.848614591431566,21.154936346840564,21.304554172668524,145022800
2016-02-25,21.934755325317383,21.934755325317383,21.59244934487425,21.773803941943285,110330800
2016-02-26,21.968759536743164,22.220386489221053,21.893950635709555,22.03449880544172,115964400
2016-02-29,21.91888427734375,22.26799071029583,21.909816375634232,21.957421562465143,140865200
2016-03-01,22.789382934570312,22.84378861732507,22.08436954854961,22.136509552936793,201628400
2016-03-02,22.83925437927246,22.870991170072692,22.587625731123904,22.7848486992614,132678400
2016-03-03,23.009279251098633,23.056884448902636,22.771251532552807,22.80072265228324,147822800
2016-03-04,23.35158348083496,23.51933536446856,22.97980810114662,23.20650049020174,184220400
2016-03-07,23.093149185180664,23.3107736229704,22.886858326620168,23.211028440411454,143315600
2016-03-08,22.902729034423828,23.06821521951815,22.75991346912839,22.846055943977557,126247600
2016-03-09,22.923133850097656,23.027412136271312,22.730443945478886,22.96620422577282,108806800
2016-03-10,22.93446922302246,23.17703001687174,22.703243740751244,22.988876643166282,134054400
2016-03-11,23.181564331054688,23.186097417872265,23.009277630050175,23.17702951471143,109632800
2016-03-14,23.24049949645996,23.328911106160273,23.072747637862136,23.10221875093738,100304400
2016-03-15,23.707490921020508,23.843506011179247,23.542004712818144,23.56694101445858,160270800
2016-03-16,24.022598266601562,24.099672866423937,23.709761590902094,23.714296408259923,153214000
2016-03-17,23.984054565429688,24.13593804538442,23.793632066323628,23.92057924604393,137682800
2016-03-18,24.011255264282227,24.142737253141327,23.845770803757425,24.106465643997222,176820800
2016-03-21,24.00899314880371,24.403437444391265,23.834439030563434,24.01352623585668,142010800
2016-03-22,24.192611694335938,24.32182628508781,23.850305707439503,23.85937361041647,129777600
2016-03-23,24.058860778808594,24.27195216159203,24.006722501867245,24.138204492500666,102814000
2016-03-24,23.954587936401367,24.086069956899372,23.777768123088983,23.909250143586988,104532000
2016-03-28,23.84576988220215,24.072462242015384,23.81629876853014,24.029390140202725,77645600
2016-03-29,24.41023826599121,24.435174568930254,23.775498839494148,23.777766247813826,124760400
2016-03-30,24.836421966552734,25.031377593845086,24.618797442266708,24.63013275552653,182404400
2016-03-31,24.707202911376953,24.913493814859084,24.68226661030712,24.8726891157926,103553600
2016-04-01,24.93389320373535,24.936160611694472,24.52811365532926,24.659595644549775,103496000
2016-04-04,25.1900634765625,25.432624307792803,24.99737352719438,25.031377737643226,149424800
2016-04-05,24.893085479736328,25.10164374846506,24.804675604866937,24.82507881496581,106314800
2016-04-06,25.153779983520508,25.158314798520188,24.754801010282012,24.988295556060763,105616400
2016-04-07,24.605192184448242,25.031373254435376,24.50998179586479,24.924827554557172,127207600
2016-04-08,24.632396697998047,24.88402366760454,24.5213161781653,24.68906979727061,94326800
2016-04-11,24.714006423950195,25.074448264636043,24.67093604100065,24.702672840869106,117630000
2016-04-12,25.035911560058594,25.049512551887343,24.632399326897133,24.786548513025405,108929200
2016-04-13,25.39861488342285,25.46662156083389,25.117516811834165,25.117516811834165,133029200
2016-04-14,25.412212371826172,25.477953361600637,25.2376600213753,25.30340101114977,101895600
